sampling,feature_selection,normalization,dim_red,classification,precision_score,recall_score,f1_score,status
undersampling,var_threshold,min_max_norm,umap,tree,0.39012244897959186,0.39012244897959186,0.39012244897959186,Pass
undersampling,var_threshold,robust_scaler,pca,tree,0.4106938775510204,0.4106938775510204,0.4106938775510204,Pass
undersampling,var_threshold,robust_scaler,umap,tree,0.416734693877551,0.416734693877551,0.416734693877551,Pass
undersampling,var_threshold,standard_scaler,pca,tree,0.38440816326530614,0.38440816326530614,0.38440816326530614,Pass
undersampling,var_threshold,standard_scaler,umap,tree,0.42897959183673473,0.42897959183673473,0.42897959183673473,Pass
undersampling,var_threshold,log2_transform,pca,tree,0.40844897959183674,0.40844897959183674,0.4084489795918367,Pass
undersampling,var_threshold,log2_transform,umap,tree,0.41865306122448975,0.41865306122448975,0.41865306122448975,Pass
undersampling,select_univariate,no_norm,pca,tree,0.4106122448979591,0.4106122448979591,0.4106122448979591,Pass
undersampling,select_univariate,no_norm,umap,tree,0.4144489795918367,0.4144489795918367,0.41444897959183674,Pass
undersampling,select_univariate,min_max_norm,pca,tree,0.41236734693877547,0.41236734693877547,0.41236734693877547,Pass
undersampling,select_univariate,min_max_norm,umap,tree,0.39032653061224487,0.39032653061224487,0.3903265306122448,Pass
undersampling,select_univariate,robust_scaler,pca,tree,0.41265306122448975,0.41265306122448975,0.41265306122448975,Pass
undersampling,select_univariate,robust_scaler,umap,tree,0.4024489795918368,0.4024489795918368,0.4024489795918368,Pass
undersampling,select_univariate,standard_scaler,pca,tree,0.445265306122449,0.445265306122449,0.445265306122449,Pass
undersampling,select_univariate,standard_scaler,umap,tree,0.4003673469387755,0.4003673469387755,0.4003673469387755,Pass
undersampling,select_univariate,log2_transform,pca,tree,0.4086938775510204,0.4086938775510204,0.4086938775510204,Pass
undersampling,select_univariate,log2_transform,umap,tree,0.4348979591836734,0.4348979591836734,0.4348979591836734,Pass
undersampling,select_l1,no_norm,pca,tree,0.46526530612244893,0.46526530612244893,0.46526530612244893,Pass
undersampling,select_l1,no_norm,umap,tree,0.4206530612244898,0.4206530612244898,0.4206530612244898,Pass
undersampling,select_l1,min_max_norm,pca,tree,0.3722448979591837,0.3722448979591837,0.3722448979591837,Pass
undersampling,select_l1,min_max_norm,umap,tree,0.4208163265306123,0.4208163265306123,0.4208163265306123,Pass
undersampling,select_l1,robust_scaler,pca,tree,0.3943673469387755,0.3943673469387755,0.3943673469387755,Pass
undersampling,select_l1,robust_scaler,umap,tree,0.4409387755102042,0.4409387755102042,0.4409387755102042,Pass
undersampling,select_l1,standard_scaler,pca,tree,0.4025714285714286,0.4025714285714286,0.4025714285714286,Pass
undersampling,select_l1,standard_scaler,umap,tree,0.3944897959183674,0.3944897959183674,0.3944897959183674,Pass
undersampling,select_l1,log2_transform,pca,tree,0.3941632653061224,0.3941632653061224,0.3941632653061224,Pass
undersampling,select_l1,log2_transform,umap,tree,0.40440816326530615,0.40440816326530615,0.40440816326530615,Pass
